HTML,Tree,AltText,Source,SourceSet,Name,Type,Parent Link,Extension
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/basic-needs/ ']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/community-counts/ ']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""712"" sizes=""(max-width: 917px) 100vw, 917px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w"" width=""917""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/community-counts/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w']",26-ACDHS-06-CommunityCounts-Cards_Page_3.png,Featured,https://analytics.alleghenycounty.us/2026/05/18/point-in-time-count-of-people-experiencing-homelessness/,.png
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/community-counts/ ']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""712"" sizes=""(max-width: 917px) 100vw, 917px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w"" width=""917""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w']",26-ACDHS-06-CommunityCounts-Cards_Page_3.png,Featured,https://analytics.alleghenycounty.us/2026/05/18/point-in-time-count-of-people-experiencing-homelessness/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""918"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-300x108.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1024x367.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-768x275.jpeg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1536x551.jpeg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-2048x734.jpeg 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-300x108.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1024x367.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-768x275.jpeg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1536x551.jpeg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-2048x734.jpeg 2048w']",26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg,Featured,https://analytics.alleghenycounty.us/2026/05/07/resources-on-unsheltered-homelessness/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1067"" sizes=""(max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w']",predicting_homlessness.png,Featured,https://analytics.alleghenycounty.us/2026/04/14/predicting-and-reducing-homelessness-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1068"" loading=""lazy"" sizes=""auto, (max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w']",500-in-500-images-card.png,Featured,https://analytics.alleghenycounty.us/2026/02/17/the-500-in-500-initiative-progress-report/,.png
"<img alt=""People working together to place a puzzle piece"" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""768"" loading=""lazy"" sizes=""auto, (max-width: 1024px) 100vw, 1024px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w"" width=""1024""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",People working together to place a puzzle piece,https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w']",AHA-web-image.jpg,Featured,https://analytics.alleghenycounty.us/2026/01/16/improving-prioritization-of-housing-services-implementation-of-the-allegheny-housing-assessment/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/OlderAdults_shelter_card-300x233.png 300w']",OlderAdults_shelter_card.png,Featured,https://analytics.alleghenycounty.us/2025/07/11/older-adults-using-homeless-and-housing-supports/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/06/encampment_card-300x233.png 300w']",encampment_card.png,Featured,https://analytics.alleghenycounty.us/2025/06/12/encampment-survey-interactive-dashboard/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/02/families_in_shelter_card_189-300x233.png 300w']",families_in_shelter_card_189.png,Featured,https://analytics.alleghenycounty.us/2024/02/08/families-using-emergency-shelters-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1.jpg 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1-300x233.jpg 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1.jpg 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/08/smithfield-shelter_card-1-300x233.jpg 300w']",smithfield-shelter_card-1.jpg,Featured,https://analytics.alleghenycounty.us/2024/02/08/people-using-adult-only-emergency-shelters-in-allegheny-county/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""458"" loading=""lazy"" sizes=""auto, (max-width: 763px) 100vw, 763px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2.jpg 763w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2-300x180.jpg 300w"" width=""763""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2.jpg 763w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/housing-2-300x180.jpg 300w']",housing-2.jpg,Featured,https://analytics.alleghenycounty.us/2023/05/23/trends-in-people-experiencing-sheltered-and-unsheltered-homelessness-interactive-dashboard/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/count_card.jpg"" width=""293""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/count_card.jpg,,count_card.jpg,Featured,https://analytics.alleghenycounty.us/2023/05/23/people-experiencing-unsheltered-homelessness/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""2501"" loading=""lazy"" sizes=""auto, (max-width: 4168px) 100vw, 4168px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured.png 4168w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-300x180.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-1024x614.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-768x461.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-1536x922.png 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-2048x1229.png 2048w"" width=""4168""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured.png 4168w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-300x180.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-1024x614.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-768x461.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-1536x922.png 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/PIT_featured-2048x1229.png 2048w']",PIT_featured.png,Featured,https://analytics.alleghenycounty.us/2022/10/28/funding-of-dhs-homeless-services-and-prevention/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""5001"" loading=""lazy"" sizes=""auto, (max-width: 8334px) 100vw, 8334px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01.png 8334w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-300x180.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-1024x614.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-768x461.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-1536x922.png 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-2048x1229.png 2048w"" width=""8334""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01.png 8334w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-300x180.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-1024x614.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-768x461.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-1536x922.png 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/08/freqUtil_images-01-2048x1229.png 2048w']",freqUtil_images-01.png,Featured,https://analytics.alleghenycounty.us/2022/08/09/frequent-utilizers-of-services-in-allegheny-county-identifying-and-understanding-people-with-high-levels-of-need/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""488"" loading=""lazy"" sizes=""auto, (max-width: 1236px) 100vw, 1236px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image.jpeg 1236w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-300x118.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-1024x404.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-768x303.jpeg 768w"" width=""1236""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image.jpeg 1236w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-300x118.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-1024x404.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/10/coordinated-entry-cover-image-768x303.jpeg 768w']",coordinated-entry-cover-image.jpeg,Featured,https://analytics.alleghenycounty.us/2021/10/21/data-driven-efforts-to-improve-housing-coordination-for-people-experiencing-homelessness/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""500"" loading=""lazy"" sizes=""auto, (max-width: 1100px) 100vw, 1100px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans.png 1100w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-300x136.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-1024x465.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-768x349.png 768w"" width=""1100""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans.png 1100w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-300x136.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-1024x465.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/08/veterans-768x349.png 768w']",veterans.png,Featured,https://analytics.alleghenycounty.us/2021/08/27/veterans-in-allegheny-countys-homeless-services-system/,.png
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/homelessness/ ']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/point-in-time/ ']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""712"" sizes=""(max-width: 917px) 100vw, 917px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w"" width=""917""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/point-in-time/ ']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w']",26-ACDHS-06-CommunityCounts-Cards_Page_3.png,Featured,https://analytics.alleghenycounty.us/2026/05/18/point-in-time-count-of-people-experiencing-homelessness/,.png
